id,label
4568,0.004014
1675,0.283602
1065,0.004718
5962,0.004213
8406,0.013795
6211,0.011571
7036,0.998558
7896,0.827047
6614,0.007171
5286,0.002908
1716,0.850222
4188,0.000101
860,0.001755
7124,0.000345
2069,0.999716
10861,0.995702
4628,0.999101
2774,0.994874
7764,0.992438
2234,0.633341
7901,0.999531
11756,0.883804
3761,0.999317
12205,0.038546
3492,0.010173
8039,0.001006
4074,0.003594
7039,0.002436
2766,0.999313
5509,0.777325
12008,0.005470
4598,0.999565
9643,0.988568
4193,0.130062
6443,0.913190
4494,0.998269
8840,0.002896
7428,0.007419
7010,0.978049
1333,0.998432
7897,0.009557
6252,0.049322
9606,0.999939
9380,0.999464
1872,0.989352
4151,0.003015
1088,0.004527
12244,0.039629
5815,0.995160
6717,0.001284
6807,0.002284
1076,0.006113
5751,0.999846
9140,0.996829
1631,0.009800
4644,0.015057
12459,0.999251
7408,0.000000
374,0.022422
2004,0.998440
10433,0.994271
11496,0.999642
11239,0.760387
5582,0.000854
4194,0.999924
10150,0.023111
1592,0.203595
5307,0.973638
10560,0.011707
2165,0.001498
6260,0.688694
8650,0.001619
7983,0.003100
1060,0.003279
7273,0.037257
8791,0.980839
4118,0.919338
4983,0.001282
8700,0.998114
1185,0.000806
10838,0.974800
8532,0.740138
5216,0.989621
4238,0.748202
11208,0.732805
10428,0.512309
10778,0.004711
2561,0.999536
11683,0.960971
7943,0.006319
9008,0.000244
1946,0.005612
2929,0.011023
8310,0.999965
10504,0.993747
8199,0.982679
9281,0.999737
3180,0.012913
10516,0.995654
10493,0.008870
9748,0.999790
3072,0.939793
1413,0.850460
10409,0.777503
6480,0.998278
175,0.998744
590,0.981143
9696,0.918685
4883,0.736620
6369,0.000249
305,0.003303
12329,0.412797
212,0.993181
4474,0.006712
684,0.993346
9708,0.999384
11079,0.984200
5094,0.633110
3426,0.975947
3384,0.626144
9317,0.000807
1517,0.546892
843,0.023231
12306,0.030873
9677,0.999779
2022,0.066845
4953,0.996676
4779,0.000186
2293,0.000918
10034,0.991540
10595,0.999962
4842,0.913237
499,0.984550
4780,0.999619
9264,0.021393
7597,0.003261
2642,0.959188
7588,0.000687
9938,0.699571
9806,0.999753
12409,0.934180
8633,0.974226
12475,0.004870
3424,0.792896
4797,0.992056
7747,0.999368
9803,0.000077
11704,0.000539
12086,0.992815
1947,0.997518
6046,0.988550
7204,0.067349
5601,0.999601
5071,0.982047
12307,0.960877
5840,0.005041
5248,0.076809
11755,0.001053
2556,0.981480
12293,0.994315
6711,0.011782
10262,0.994556
10282,0.801984
7078,0.979135
9334,0.999441
1566,0.040895
5670,0.681031
2286,0.409225
3393,0.003018
11166,0.019907
11771,0.000128
7981,0.997285
10357,0.380106
11266,0.024762
4127,0.003245
3325,0.987016
10077,0.001528
10368,0.995434
11005,0.998963
3204,0.973609
5964,0.003418
6155,0.997999
5404,0.552608
10633,0.998955
7886,0.019711
11993,0.000090
7686,0.000727
4545,0.001857
9060,0.022738
3982,0.012149
8499,0.009168
163,0.002432
4094,0.004523
282,0.999806
2577,0.977934
5606,0.000519
11014,0.847876
9836,0.985259
18,0.999748
2866,0.002468
9733,0.061083
9529,0.013256
6232,0.833120
2044,0.013309
6969,0.000941
12040,0.993476
98,0.970506
10079,0.000467
6222,0.833150
10410,0.001097
10430,0.002371
5382,0.688133
893,0.999717
1557,0.960755
9402,0.895830
2793,0.000978
1423,0.188120
8390,0.186107
1941,1.000000
1784,0.225564
12372,0.697998
2803,0.104831
10384,0.895166
10199,0.014313
1426,0.000615
7928,0.995414
5489,0.991572
10024,0.999976
3102,0.838650
5956,0.203516
7826,0.999216
2735,0.005670
1043,0.000779
11375,0.002437
7387,0.000839
340,0.003204
5127,0.973345
6471,0.007513
5402,0.999985
7629,0.012240
6949,0.999984
2317,0.000377
7919,0.017091
10773,0.991262
10607,0.000615
8292,0.995320
1112,0.001512
6511,0.998276
4095,0.998248
8807,0.993343
11669,0.999875
5069,0.913499
9075,0.998559
467,0.996629
5183,0.000993
609,0.001381
3283,0.325609
10438,0.985573
3447,0.354009
11888,0.000016
7902,0.999976
3438,0.001333
3473,0.000469
1833,0.013752
5396,0.935324
9889,0.999883
9986,0.992674
8371,0.000912
9553,0.006162
7972,0.002998
9508,0.159445
1756,0.001059
7994,0.017227
10760,0.013682
648,0.000927
1680,0.008287
6114,0.014957
11799,0.988844
10992,0.002353
10005,0.000399
3144,0.001635
10441,0.003354
6426,0.886601
10535,0.039715
8214,0.000599
4980,0.999711
8483,0.999980
6773,0.978905
107,0.041488
4233,0.963546
12036,0.001651
147,0.968530
1108,0.996743
1556,0.200216
10590,0.000269
4762,0.098757
11178,0.982496
2887,0.001388
5453,0.016290
6888,0.000317
7179,0.992061
1235,0.997908
8116,0.000099
2959,0.027442
9612,0.948598
8708,0.997092
1672,0.997272
8643,0.668039
376,0.002324
4526,0.391337
12003,0.036827
4415,0.950309
5820,0.998906
2219,0.004017
6105,0.999555
3297,0.006106
2501,0.001547
2238,0.971855
11373,0.000343
3521,0.880766
11876,0.013076
5122,0.000290
4223,0.960182
8554,0.002153
1114,0.994896
3538,0.977606
580,0.002675
1943,0.006438
3203,0.982913
9965,0.979040
12252,0.000730
3295,0.022835
10309,0.000679
1332,0.999852
1106,0.874944
5772,0.999952
6285,0.940849
9362,0.944715
2319,0.997454
10914,0.985236
174,0.001819
8128,0.009653
2754,0.317850
3880,0.008100
7464,0.019909
6154,0.998969
8306,0.998466
10541,0.942414
3717,0.931532
3408,0.973894
6378,0.058040
11225,0.047522
7743,0.003918
8502,0.003737
595,0.967228
703,0.005090
12182,0.878153
2302,0.152785
12490,0.995283
1682,0.993047
11252,0.016804
484,0.001593
4279,0.000783
5638,0.003415
3236,0.000285
2837,0.000217
6915,0.001209
8418,0.318220
12343,0.066015
12280,0.064285
8312,0.004542
6983,0.032012
2203,0.000240
3454,0.955076
1052,0.989705
1629,0.996417
10160,0.001274
3745,0.000532
9286,0.622252
10487,0.993759
4757,0.992508
7237,0.987837
620,0.861600
1870,0.317536
9165,0.999923
5502,0.009822
8215,0.513788
10581,0.995315
10327,0.922359
11296,0.952705
6191,0.128058
2623,0.000493
6868,0.998745
8780,0.010029
10094,0.999015
2558,0.000861
4123,0.004935
2340,0.894494
9407,0.917721
8416,0.984771
3659,0.995012
5432,0.999961
6028,0.969495
6185,0.001254
9003,0.954678
5664,0.002260
9492,0.017731
2990,0.986711
3477,0.260626
818,0.980314
1056,0.988257
2682,0.995231
4729,0.994631
12245,0.012542
12350,0.676147
4501,0.994625
675,0.024834
8447,0.004993
5192,0.018703
2984,0.965575
10566,0.996848
383,0.999989
2217,0.981617
2046,0.923907
5731,0.101787
2687,0.001157
1986,0.996767
303,0.000055
5095,0.060318
3014,0.000695
3862,0.720926
12022,0.957661
11870,0.972031
9934,0.996942
6907,0.999998
7517,0.995479
1514,0.003450
594,0.999347
5165,0.994936
6449,0.998836
4769,0.000091
686,0.726597
1267,0.906366
6606,0.999186
3977,0.002128
7938,0.998539
11460,0.000667
5311,0.008524
6440,0.001781
1079,0.737058
8598,0.000191
11695,0.000755
8068,0.752714
2925,0.998891
2048,0.005827
2443,0.002534
10972,0.221073
1569,0.898535
11313,0.002031
3301,0.990812
3850,0.003090
5199,0.011466
4989,0.671428
11246,0.226115
5398,0.000185
8236,0.216228
7589,0.999865
365,0.999129
4228,0.000189
8632,0.997986
3348,0.207171
7206,0.999984
11119,0.019279
11900,0.001511
4141,0.951138
3064,0.987334
6282,0.034977
11165,0.952208
4491,0.998909
1561,0.015742
9656,0.015969
8691,0.933885
4672,0.012640
12094,0.887411
10222,0.769979
425,0.952877
11950,0.004379
10629,0.976678
9514,0.002864
3763,0.322485
9762,0.000311
11521,0.997391
10913,0.624469
6616,0.000622
8886,0.000157
1554,0.997193
8183,0.949766
5314,0.984658
5056,0.988698
8298,0.002534
10678,0.009340
8800,1.000000
7627,0.844453
1969,0.382715
9261,0.465187
10694,0.001647
6502,0.998728
1318,0.998624
9812,0.009587
6988,0.011160
3735,0.918617
4438,0.040809
5827,0.132243
7073,0.859166
12248,0.992827
8928,0.024296
3294,0.996900
3433,0.998254
6195,0.060342
9534,0.999139
12246,0.999366
2608,0.015027
978,0.066875
11122,0.000513
6710,0.995953
10355,0.984831
10014,0.074984
5602,0.949201
10480,0.016635
2742,0.001062
3398,0.000661
6031,0.000207
10288,0.001522
6196,0.156975
11944,0.998990
1993,0.030449
3173,0.004204
6420,0.999321
2115,0.011764
3876,0.000249
8881,0.997800
1077,0.018518
11551,0.001134
11028,0.015533
7997,0.001277
8846,0.977587
2573,0.753487
8334,0.000782
11524,0.052689
12479,0.000093
10376,0.001391
11600,0.892240
10206,0.013755
909,0.266188
5179,0.012532
9005,0.003559
7188,0.985515
3000,0.963229
4086,0.864897
10621,0.000914
7710,0.074982
3586,0.331410
2792,0.955381
542,0.986090
4312,0.017543
9776,0.615523
12413,0.062049
11951,0.982523
6766,0.925213
12462,0.000094
5756,0.980989
2228,0.986829
7042,0.656098
5374,0.002884
2521,0.914574
4963,0.995174
3630,0.832195
10248,0.006587
10924,0.993269
7505,0.997460
11603,0.996639
8735,0.014116
6573,0.999312
9116,0.640420
3428,0.010336
390,0.006682
9142,0.132677
4017,0.048223
8268,0.003926
4487,0.000726
4617,0.407541
3750,0.911640
12444,0.997754
272,0.000052
7552,0.905120
10329,0.997373
6827,0.923515
10599,0.998536
7750,0.005731
6017,0.998315
3280,0.023263
568,0.918711
3237,0.999145
6374,0.022288
3543,0.010080
2744,0.999845
4452,0.971027
5213,0.000447
11467,0.001217
3524,0.857839
4826,0.997003
974,0.980660
11000,0.170650
9948,0.092204
11747,0.000880
11234,0.001437
404,0.001114
8100,0.006501
9234,0.411281
2852,0.011762
9524,0.011841
4551,0.999032
4212,0.012653
899,0.999998
10230,0.133136
6457,0.992369
8858,0.000798
7963,0.994914
7507,0.010087
4108,0.961419
2854,0.001185
8178,0.009335
6576,0.018121
12359,0.997024
2424,0.013839
7808,0.001075
1775,0.002311
6292,0.527692
11877,0.967019
7601,0.999096
1070,0.999999
5195,0.001003
198,0.000568
10365,0.015142
5496,0.999322
986,0.011859
8507,0.026382
3332,0.096762
3860,0.891276
2085,0.985763
3840,0.000210
5126,0.000067
9351,0.000272
1651,0.001045
4372,0.002539
6874,0.000530
5460,0.042321
6794,0.870227
3845,0.003252
3518,0.004885
9550,0.999705
3620,0.255288
3077,0.000095
1269,0.950637
3455,0.972501
4727,0.640401
9104,0.942181
2641,0.760148
11029,0.086359
9800,0.006286
11087,0.001686
8341,0.989728
9302,0.995168
7519,0.861688
10551,0.995208
4029,0.037624
6230,0.973902
101,0.008245
4612,0.008259
6272,0.002814
4081,0.570862
980,0.995226
10359,0.635213
10002,0.012904
9833,0.999590
5663,0.000631
1973,0.521545
729,0.001777
11403,0.008648
7186,0.086411
7230,0.477807
2000,0.620122
186,0.003115
3910,0.962974
630,0.999987
7155,0.001895
8290,0.003088
4721,0.042023
6029,0.059225
1359,0.091889
4168,0.021495
10572,0.068527
12089,0.127091
2725,0.010777
5793,0.080811
9516,0.800819
6054,0.037568
12461,0.999806
10039,0.999964
10370,0.978405
883,0.896522
2716,0.892340
9484,0.003820
11059,0.000761
7721,0.004133
11898,0.013083
10345,0.955906
10795,0.997970
11364,0.001614
9446,0.000214
4326,0.044966
11785,0.990656
3004,0.003348
10618,0.035666
8722,0.999672
7323,0.851044
700,0.831389
2830,0.998328
11060,0.025510
1260,0.004023
11265,0.055744
409,0.013712
10923,0.005036
5269,0.000024
9660,0.995343
5148,0.973077
10552,0.001602
7086,0.006918
1669,0.997810
9053,0.003166
1152,0.021680
8723,0.000224
9667,0.999891
8994,0.025638
6604,0.011173
3749,0.989824
10951,0.999898
5541,0.078406
5841,0.197027
10216,0.956760
10842,0.003315
2316,0.909778
10525,0.979353
6865,0.001876
1481,0.998670
9076,0.773128
9819,0.002342
7466,0.021875
3506,0.915043
11050,0.999928
9734,0.001997
3311,0.017530
3091,0.002106
10758,0.998081
6020,0.998444
4114,0.000702
75,0.142775
8726,0.002429
11277,0.998359
10086,0.999905
4417,0.997747
8973,0.935618
7209,0.998483
6479,0.004478
769,0.924781
6396,0.005287
7100,0.041863
2996,0.989948
1330,0.005679
3023,0.020665
9137,0.000303
9050,0.002208
5844,0.007414
5076,0.000699
6203,0.994507
3795,0.997535
3006,0.890868
6024,0.000034
5958,0.921623
166,0.011716
93,0.000644
11292,0.964823
810,0.965982
1988,0.000926
4815,0.999947
11091,0.048863
1699,0.057592
6089,0.999999
6976,0.592013
1563,0.998549
11576,0.999217
5852,0.999986
6293,0.856948
4409,0.928822
5869,0.999993
829,0.962861
7809,0.013498
10189,0.995627
8356,0.001878
3688,0.996044
11073,0.104970
7768,0.002519
2309,0.710844
8345,0.003232
4280,0.007546
6053,0.086497
1089,0.999994
992,0.999906
12465,0.006065
8106,0.267413
1275,0.987225
5605,0.002237
4922,0.007308
6994,0.996296
6342,0.518643
11530,0.999495
2140,0.947716
12233,0.975570
10087,0.996122
2495,0.214621
8235,0.009150
12166,0.005547
8899,0.006140
6959,0.034589
3526,0.968051
9090,0.000558
5615,0.003120
7196,0.000101
10383,0.013071
5889,0.156723
11930,0.040081
2828,0.001998
11216,0.014172
5379,0.000740
2646,0.001853
4830,0.006207
6986,0.999439
8697,0.513209
5565,0.899008
1407,0.043208
11454,0.534776
5004,0.999587
11743,0.005318
11831,0.996229
1955,0.151781
9222,0.999979
10204,0.002010
2099,0.886255
3994,0.014449
201,0.995959
5445,0.019662
1081,0.936166
6786,0.905681
7227,0.001515
5910,0.011081
9461,0.011390
9308,0.602320
2997,0.001455
7211,0.000722
301,0.001002
3259,0.015223
1490,0.942175
1967,0.000201
9169,0.993039
8377,0.003715
11777,0.025493
7314,0.948248
1246,0.002808
672,0.001374
3873,0.000658
12099,0.969169
455,0.004247
9246,0.998787
10730,0.998628
12448,0.999715
3881,0.038348
6474,0.000682
6820,0.992165
8203,0.020614
2732,0.995474
11763,0.975380
2311,0.956164
8552,0.077183
4507,0.041126
6034,0.001343
1613,0.000000
8613,0.998188
618,0.103890
7846,0.046904
2663,0.999970
8133,0.962135
6149,0.001528
7777,0.003606
9685,0.036400
743,0.832026
9866,0.901643
10821,0.990476
9815,0.976887
10188,0.026086
11860,0.082594
10903,0.997048
7586,0.000340
6348,0.695836
11568,0.199506
2223,0.957581
1003,0.999783
7605,0.022844
3168,0.000000
6077,0.043131
9226,0.008110
1087,0.740910
7399,0.963241
871,0.994470
4878,0.024395
11124,0.000586
9108,0.994658
11158,0.524489
3773,0.040066
8624,0.030365
4942,0.998851
4484,0.026901
9000,0.992175
6299,0.000396
10168,0.605583
11041,0.999180
10479,0.295412
762,0.064165
8279,0.830276
11381,0.067869
6954,0.001142
8192,0.050923
4581,0.976619
3181,0.998578
7567,0.998835
5353,0.004198
6448,0.971710
96,0.002251
3504,0.996674
10984,0.996927
3708,0.989648
3093,0.115874
6049,0.950434
3841,0.175059
5823,0.006842
164,0.877875
5607,0.983595
7995,0.030407
5960,0.000358
4022,0.001053
9919,0.888538
9978,0.002059
3303,0.975292
9602,0.974182
9997,0.989229
3436,0.665435
1748,0.150325
8877,0.980293
3827,0.967985
9352,0.000218
6681,0.000014
11485,0.001529
11971,0.059442
12484,0.382046
1169,0.935807
3385,0.999938
1205,0.905500
12077,0.000524
1956,0.993311
10103,0.001899
1842,0.873736
11958,0.953124
4189,0.000209
1681,0.002384
696,0.000595
9237,0.001686
12277,0.967171
12443,0.999327
10818,0.003429
4907,0.002707
7289,0.110209
5511,0.688245
9190,0.999997
6101,0.318919
2071,0.974400
8244,0.002972
284,0.998551
5870,0.117214
8796,0.982321
7683,0.902391
6305,0.992092
8161,0.378318
9098,0.001820
5550,0.491179
6061,0.273637
1614,0.094299
12251,0.207701
7687,0.002760
3153,0.000482
7343,0.999286
11739,0.426984
7796,0.917411
4881,0.016297
2690,0.018422
6249,0.995597
9441,0.999969
4482,0.051912
1949,0.984783
6197,0.007621
7208,0.006416
1418,0.000450
4593,0.983351
837,0.999183
8339,0.918292
9796,0.006442
10748,0.003103
11858,0.000868
2258,0.872684
3937,0.761086
1627,0.024286
8764,0.000017
862,0.975534
1487,0.003597
10714,0.970974
12164,0.000823
8094,0.017209
5527,0.999624
1130,0.861557
897,0.366022
2009,0.999880
10193,0.001795
7934,0.977295
7607,0.004479
11408,0.952071
10502,0.997711
10611,0.003721
1811,0.999094
10911,0.918758
4532,0.181675
3225,0.003050
5506,0.228314
10338,0.195745
7187,0.000225
10673,0.999732
8550,0.092476
1677,0.999085
7660,0.973056
3003,0.206745
9543,0.012291
10114,0.009543
3422,0.999051
4714,0.946659
9289,0.976737
10917,0.008174
12402,0.005752
11125,0.774235
2227,0.195375
2030,0.096181
1355,0.000518
11922,0.999936
2693,0.001820
7618,0.014502
6569,0.988755
852,0.002342
1741,0.025025
7881,0.993197
10668,0.000136
8844,0.008992
1543,0.794904
11471,0.853803
1466,0.128863
9084,0.996413
6059,0.000237
4251,0.997266
536,0.701428
9124,0.000032
5250,0.010553
5032,0.200803
41,0.989408
4927,0.886187
631,0.998492
4305,0.093529
3796,0.000152
5439,0.389426
9894,0.003372
1347,0.000570
3137,0.959270
12151,0.010723
8114,0.997073
11405,0.013200
36,0.006177
8136,0.002416
5347,0.991425
9658,0.028761
4098,0.006283
11369,0.003505
5503,0.984238
6844,0.988308
9035,0.052346
1054,0.998820
2210,0.999804
3230,0.043466
2791,0.983731
6045,0.995647
5116,0.907247
4092,0.999252
5899,0.000276
91,0.038644
8933,0.969444
6311,0.031000
4455,0.000385
9859,0.986482
7232,0.532396
14,0.031023
4116,0.999969
8260,0.992227
10256,0.998457
10634,0.001242
11814,0.979672
9876,0.000096
538,0.013801
1365,0.082975
4575,0.996863
11751,0.001320
7194,0.008317
10187,0.972454
812,0.999790
9483,0.009681
2250,0.997859
4974,0.997485
1774,0.010086
811,0.005733
168,0.001102
870,0.997394
12497,0.004780
5289,0.371786
5267,0.001232
3247,0.997324
740,0.094246
5046,0.999998
6808,0.005728
11474,0.033803
2973,0.017681
8955,0.040878
6160,0.968557
3512,0.995780
11392,0.002188
3568,0.999953
554,0.024115
3972,0.878123
3693,0.993338
5477,0.033338
3516,0.005857
5904,0.982635
6572,0.989596
7338,0.989328
11431,0.000055
6515,0.015252
11838,0.998297
1871,0.999836
10237,0.005415
4265,0.974595
5750,0.440716
1850,0.776404
6667,0.004032
11698,0.004192
1540,0.000244
753,0.042277
12069,0.000146
7453,0.971219
9802,0.003519
6147,0.102187
4547,0.933212
11032,0.013618
4947,0.065999
7678,0.997631
6127,0.347667
5329,0.006761
7990,0.991282
3315,0.999895
8220,0.014203
6841,0.014967
378,0.000555
11478,0.984038
2930,0.001456
4637,0.390305
3053,0.051054
9333,0.996547
8724,0.002707
2650,0.023561
7584,0.851481
12093,0.001873
9174,0.999968
6539,0.993606
6487,0.010967
8682,0.039210
579,0.000033
4523,0.017869
10166,0.989690
4512,0.989303
3812,0.992303
8479,0.839284
7545,0.794219
277,0.978810
1244,0.000457
573,0.024194
6929,0.990722
6047,0.977105
11848,0.001780
2629,0.997952
11741,0.154743
8078,0.999953
2679,0.922194
821,0.982896
8009,0.002833
7024,0.005055
3673,0.001588
6410,0.026254
3879,0.013838
576,0.179445
11821,0.998839
3403,0.003668
1626,0.000483
11444,0.019445
6360,0.004823
7821,0.000402
6753,0.999973
7785,0.994290
3539,0.960243
7529,0.981440
4289,0.990208
4788,0.999995
9479,0.999692
1705,0.999959
10207,0.998312
9026,0.987751
5640,0.667712
12222,0.986577
11052,0.094236
5890,0.991471
5161,0.010578
460,0.898476
10476,0.995415
3498,0.002489
5789,0.998352
10459,0.000187
2727,0.993118
1457,0.995103
7420,0.999912
9464,0.011170
4197,0.010766
3904,0.986675
9901,0.002399
1222,0.032653
12395,0.005500
8975,0.999839
11477,0.010774
7663,0.999966
5411,0.825235
3852,0.417599
9468,0.002208
8616,0.000488
9818,0.999562
868,0.035389
8841,0.000895
269,0.999444
11865,0.305063
7899,0.349116
10659,0.977531
11903,0.013988
9083,0.940329
10901,0.002072
4143,0.987521
7364,0.958878
353,0.368405
3212,0.994550
11008,0.004400
11235,0.998176
8821,0.980572
4007,0.133662
7893,0.959648
4988,0.993000
8763,0.038390
66,0.945419
9765,0.998139
12049,0.771131
11493,0.000520
5686,0.000740
4292,0.026120
7689,0.000514
687,0.902544
10892,0.975912
11489,0.000230
5562,0.998756
11842,0.003092
1539,0.172338
11752,0.999905
3918,0.998238
3329,0.999943
6985,0.997464
3081,0.225592
4555,0.122065
8760,0.011607
5507,0.998525
12121,0.000133
9727,0.909492
2932,0.026740
8223,0.999402
5037,0.063760
3948,0.997918
12194,0.001630
7158,0.812652
6113,0.132035
3833,0.998158
7968,0.064171
8219,0.999409
12368,0.004660
5206,0.005864
2011,0.724963
8926,0.001005
5972,0.982720
9970,0.969325
10369,0.014554
1250,0.977843
12195,0.008495
8662,0.000019
1496,0.550986
9732,0.034406
9881,0.038115
8600,0.983193
3186,0.113643
9816,0.993535
9933,0.999516
7456,0.000072
6032,0.000022
5342,0.001774
2864,0.998359
9779,0.889165
9220,0.052706
8491,0.261415
1964,0.205239
8333,0.052622
10185,0.985567
2036,0.003316
1307,0.000120
5149,0.004355
2459,0.995119
5434,0.990632
895,0.092252
1312,0.981575
10803,0.002611
6871,0.525903
10,0.022101
8383,0.026741
7659,0.945285
4531,0.997335
11326,0.988834
10111,0.018403
3711,0.000796
194,0.000305
10635,0.004704
5050,0.010179
5701,0.999086
7089,0.000248
2653,0.000940
4153,0.000142
11395,0.966584
426,0.012777
7572,0.997656
3409,0.996945
4589,0.000497
6839,0.956293
4521,0.000759
241,0.997524
6938,0.966498
7238,0.669490
6641,0.583679
11015,0.923473
1624,0.009004
3847,0.008775
7763,0.003651
4620,0.022964
551,0.492018
8419,0.968603
4250,0.000339
1991,0.998660
10197,0.999943
185,0.004368
9675,0.999875
12431,0.838924
869,0.191504
11187,0.001249
7668,0.974809
3578,0.003895
11561,0.991789
5287,0.000807
8422,0.999872
11996,0.011341
3875,0.999972
1719,0.965926
958,0.999155
1147,0.999535
5327,0.947001
3856,0.000434
2784,0.007310
1874,0.997832
12092,0.999996
7446,0.997347
4015,0.001121
2059,0.978622
844,0.255468
1762,0.977943
5556,0.001807
10266,0.002037
11623,0.999496
12102,0.002493
3724,0.136331
4596,0.998971
2831,0.000116
11974,0.006441
10218,0.000546
10361,0.006962
5189,0.999076
8155,0.999691
9149,0.000220
9710,0.001625
5465,0.999529
12442,0.002017
297,0.999989
1320,0.385268
951,0.000186
6594,0.064549
8072,0.934897
1425,0.050651
9698,0.994183
3089,0.929626
5217,0.955179
2367,0.000146
3541,0.025895
11100,0.916187
5752,0.969114
8901,0.999967
5080,0.909526
4201,0.001397
4439,0.999984
1868,0.004541
5678,0.000011
5388,0.972488
4169,0.011084
6989,0.001115
4220,0.022218
6933,0.000158
1028,0.002510
9821,0.978875
12143,0.596805
7154,0.074951
737,0.000300
8476,0.999995
11820,0.078623
10105,0.945734
7288,0.009891
3140,0.787311
10577,0.001104
9528,0.001083
4855,0.000056
1597,0.009445
4303,0.971280
8759,0.821661
1869,0.026559
12186,0.966945
12135,0.136785
4089,0.581269
3476,0.000578
5476,0.002091
9991,0.999704
12450,0.005140
12401,0.872587
7046,0.000839
5776,0.999997
6601,0.110904
6276,0.014954
10124,0.999779
8921,0.018382
4087,0.001576
581,0.999238
2,0.999839
10027,0.999906
10583,0.916306
8814,0.011751
3843,0.015756
4496,0.001413
6762,0.004647
6073,0.999975
4202,0.044606
5494,0.875493
2339,0.934395
6733,0.768246
11825,0.990599
12466,0.020977
11525,0.001549
5134,0.000281
8496,0.300085
12206,0.962858
10332,0.999991
7108,0.000807
7300,0.999989
7392,0.999816
6804,0.993357
1421,0.891491
6586,0.981118
4890,0.734009
4447,0.999794
7797,0.999990
10962,0.471126
6309,0.987239
1825,0.996374
1799,0.001634
10521,0.004824
9309,0.001476
9175,0.910205
960,0.999882
9180,0.008280
8852,0.003654
1477,0.978739
3730,0.068148
1020,0.000453
6760,0.032212
2985,0.010075
4,0.959622
4970,0.000003
11688,0.993265
919,0.147415
1571,0.883323
11959,0.031659
5719,0.001878
8218,0.019931
3223,0.983706
8311,0.004121
7362,0.000984
1349,0.022199
6317,0.958748
1227,0.999269
2590,0.999122
417,0.914302
11807,0.002117
8542,0.999520
9485,0.005588
244,1.000000
4047,0.000793
6324,0.003257
400,0.363605
606,0.194234
6344,0.091685
692,0.006140
12030,0.388771
482,0.999307
6640,0.989937
2148,0.526216
10473,0.992592
11083,0.895490
6697,0.019490
5551,0.995327
5998,0.009032
11215,0.008623
9224,0.999844
9865,0.001042
208,0.001341
12294,0.994658
5227,0.001884
8242,0.988934
6705,0.000125
1695,0.810176
11240,0.085510
6638,0.001849
7153,0.998901
9930,0.135295
10807,0.003977
2570,0.954517
3806,0.980279
4522,0.293156
2024,0.001406
5290,0.010905
5295,0.209545
2305,0.829002
421,0.993548
1475,0.000545
3824,0.922342
2345,0.961996
1013,0.000595
4232,0.221852
11575,0.843318
35,0.034793
3715,0.999998
7729,0.052223
4924,0.093710
6752,0.003485
5427,0.998692
8272,0.007578
9831,0.003338
387,0.010711
3890,0.004095
6125,0.999982
236,0.969572
10148,0.847287
1415,0.011190
4164,0.976694
5136,0.002940
21,0.999991
8964,0.998611
7157,0.044486
5083,0.000619
2395,0.000045
5555,0.937491
6607,0.999464
6289,0.989859
7631,0.995653
11797,0.022609
6965,0.018269
10616,0.995212
8769,0.165150
1343,0.982077
908,0.855722
11356,0.999999
5469,0.993838
7799,0.998629
11665,0.979422
799,0.000504
6454,0.008195
6867,0.016081
6414,0.004939
918,0.995898
1491,0.000359
10539,0.005562
5617,0.890081
8470,0.970850
514,0.025574
9908,0.001343
9509,0.318522
9593,0.004231
8361,0.996696
10752,0.434053
3672,0.008467
6956,0.959541
5608,0.996991
2393,0.998521
9939,0.357385
4386,0.062782
2684,0.978856
9753,0.005788
7375,0.999838
5358,0.884422
7914,0.836634
6708,0.999479
4066,0.240455
6117,0.989482
5706,0.987011
11056,0.004431
4321,0.998745
5210,0.023745
10362,0.002770
662,0.000582
7055,0.996439
9820,0.000148
5649,0.999935
4392,0.001632
10602,0.988719
8686,0.797834
712,0.965488
8968,0.854143
11344,0.998778
2051,0.013016
5969,0.999360
9244,0.999744
8874,0.043102
1335,0.076658
7566,0.008269
183,0.173646
3382,0.004313
10558,0.999960
113,0.996322
5588,0.874856
10440,0.002517
2269,0.053904
7319,0.924289
4140,0.004666
11560,0.000186
8543,0.997738
8044,0.278875
3147,0.995629
448,0.013016
136,0.000541
7775,0.998538
2537,0.999997
2458,0.057225
9823,0.999723
5610,0.999505
7427,0.997846
5628,0.997148
12290,0.992086
9167,0.981603
8644,0.067979
4936,0.004390
6387,0.998242
418,0.999830
626,0.988311
10434,0.996947
5790,0.181187
8227,0.999532
8835,0.993812
9825,0.037303
3764,0.003965
7715,0.995014
7533,0.000369
10895,0.998748
10925,0.995080
833,0.989789
7665,0.999579
4595,0.004325
6649,0.997331
6764,0.230653
7619,0.000114
12011,0.949910
12269,0.807012
3152,0.966876
4580,0.217461
2890,0.205692
809,0.990828
2902,0.024631
2978,0.070599
6167,0.041303
10029,0.634724
1289,0.999529
11039,0.000016
4569,0.096056
7973,0.001388
6744,0.017246
2567,0.003430
5294,0.000706
3469,0.969439
4576,0.003693
12347,0.012274
167,0.978635
4408,0.996445
6832,0.979914
8922,0.039117
2300,0.998950
2198,0.963871
11200,0.200284
10816,0.066309
12176,0.002081
7894,0.999382
3033,0.002797
10251,0.798408
8394,0.999982
5902,0.005907
10549,0.000378
7102,0.999528
250,0.999638
12140,0.518674
